"ID","Type","Vulnerable","VulnWeight","VulnTot","Criminal","CrimWeight","CrimTot","Suspicious","SuspWeight","SuspTot","DetainState","IgnoreHistory","DetainHistory","TypeW"
876,2,0.89,0,0.89,0.472444650324021,0,0.472444650324021,0.373763847060568,0,0.373763847060568,"037",0,0,"Target"
877,1,0.93,0,0.93,0.518880439966553,0,0.518880439966553,0.522439026936143,0,0.522439026936143,"052",0,0,"Not Target"
878,2,0.52,0,0.52,0.571852721845748,0,0.571852721845748,0.610444073413416,0,0.610444073413416,"061",0,0,"Target"
879,1,0.87,0,0.87,0.645571255225646,0,0.645571255225646,0.507040338836941,0,0.507040338836941,"051",0,0,"Not Target"
880,1,0.9,0,0.9,0.663358102815568,0,0.663358102815568,0.447379356513775,0,0.447379356513775,"045",0,0,"Not Target"
881,1,0.5,0,0.5,0.476689613183211,0,0.476689613183211,0.546371470988607,0,0.546371470988607,"055",0,0,"Not Target"
882,1,0.57,0,0.57,0.479362808692062,0,0.479362808692062,0.435368146087261,0,0.435368146087261,"044",0,0,"Not Target"
883,1,0.93,0,0.93,0.530848067572891,0,0.530848067572891,0.533166859569971,0,0.533166859569971,"053",0,0,"Not Target"
884,1,0.63,0,0.63,0.322382678435915,0,0.322382678435915,0.446541632214792,0,0.446541632214792,"045",0,0,"Not Target"
885,2,0.41,0,0.41,0.432001614547087,0,0.432001614547087,0.74327695024892,0,0.74327695024892,"074",0,0,"Target"
886,2,0.9,0,0.9,0.596409248212198,0,0.596409248212198,0.393575844020173,0,0.393575844020173,"039",0,0,"Target"
887,1,0.75,0,0.75,0.390248530261939,0,0.390248530261939,0.422433638628697,0,0.422433638628697,"042",0,0,"Not Target"
888,2,0.91,0,0.91,0.652473209887307,0,0.652473209887307,0.567049280199642,0,0.567049280199642,"057",0,0,"Target"
889,2,0.97,0,0.97,0.587935485611454,0,0.587935485611454,0.6014044400803,0,0.6014044400803,"060",0,0,"Target"
890,2,0.69,0,0.69,0.437142185158422,0,0.437142185158422,0.506645140520129,0,0.506645140520129,"051",0,0,"Target"
891,2,0.52,0,0.52,0.375764728110536,0,0.375764728110536,0.545644873381528,0,0.545644873381528,"055",0,0,"Target"
892,2,0.63,0,0.63,0.508423348820281,0,0.508423348820281,0.365046368470109,0,0.365046368470109,"037",0,0,"Target"
893,1,0.96,0,0.96,0.385296173132354,0,0.385296173132354,0.405495183853499,0,0.405495183853499,"041",0,0,"Not Target"
894,1,0.36,0,0.36,0.530838604895214,0,0.530838604895214,0.554463679116598,0,0.554463679116598,"055",0,0,"Not Target"
895,1,0.22,0,0.22,0.515022156455235,0,0.515022156455235,0.405557564504246,0,0.405557564504246,"041",0,0,"Not Target"
896,2,0.35,0,0.35,0.305273974056592,0,0.305273974056592,0.446686240479803,0,0.446686240479803,"045",0,0,"Target"
897,1,0.68,0,0.68,0.528162476923421,0,0.528162476923421,0.538192341200057,0,0.538192341200057,"054",0,0,"Not Target"
898,1,0.78,0,0.78,0.348192116891326,0,0.348192116891326,0.377820379096445,0,0.377820379096445,"038",0,0,"Not Target"
899,1,0.7,0,0.7,0.407689645837813,0,0.407689645837813,0.529951648978947,0,0.529951648978947,"053",0,0,"Not Target"
900,2,0.95,0,0.95,0.519541982429355,0,0.519541982429355,0.439611582465321,0,0.439611582465321,"044",0,0,"Target"
901,2,0.01,0,0.01,0.424573282759524,0,0.424573282759524,0.351088271970979,0,0.351088271970979,"035",0,0,"Target"
902,1,0.78,0,0.78,0.645471316165162,0,0.645471316165162,0.458224531437351,0,0.458224531437351,"046",0,0,"Not Target"
903,2,0.32,0,0.32,0.519110353875178,0,0.519110353875178,0.50920270787541,0,0.50920270787541,"051",0,0,"Target"
904,1,0.55,0,0.55,0.421141378646801,0,0.421141378646801,0.443954793429892,0,0.443954793429892,"044",0,0,"Not Target"
905,1,0.32,0,0.32,0.305917616449481,0,0.305917616449481,0.413728616827626,0,0.413728616827626,"041",0,0,"Not Target"
906,1,0.39,0,0.39,0.542292541203253,0,0.542292541203253,0.417508309784391,0,0.417508309784391,"042",0,0,"Not Target"
907,1,0.16,0,0.16,0.35929485250647,0,0.35929485250647,0.37342682312299,0,0.37342682312299,"037",0,0,"Not Target"
908,2,0.93,0,0.93,0.449083337403013,0,0.449083337403013,0.469760109976228,0,0.469760109976228,"047",0,0,"Target"
909,1,0.66,0,0.66,0.565556854875427,0,0.565556854875427,0.451513469121139,0,0.451513469121139,"045",0,0,"Not Target"
910,1,0.36,0,0.36,0.673942391792138,0,0.673942391792138,0.480019934701323,0,0.480019934701323,"048",0,0,"Not Target"
911,1,0.44,0,0.44,0.549701341072492,0,0.549701341072492,0.528209807340375,0,0.528209807340375,"053",0,0,"Not Target"
912,1,0.29,0,0.29,0.417852570299609,0,0.417852570299609,0.416627923888221,0,0.416627923888221,"042",0,0,"Not Target"
913,2,0.42,0,0.42,0.556317257334296,0,0.556317257334296,0.418051035285891,0,0.418051035285891,"042",0,0,"Target"
914,2,0.89,0,0.89,0.509943596565974,0,0.509943596565974,0.380117653716434,0,0.380117653716434,"038",0,0,"Target"
915,1,0.3,0,0.3,0.709923677857542,0,0.709923677857542,0.40926135193068,0,0.40926135193068,"041",0,0,"Not Target"
916,1,0.8,0,0.8,0.376486318328752,0,0.376486318328752,0.595466571408499,0,0.595466571408499,"060",0,0,"Not Target"
917,2,0.66,0,0.66,0.439656099952684,0,0.439656099952684,0.439034437129153,0,0.439034437129153,"044",0,0,"Target"
918,1,0.24,0,0.24,0.396409688031766,0,0.396409688031766,0.459922280494506,0,0.459922280494506,"046",0,0,"Not Target"
919,1,0.48,0,0.48,0.47896642747692,0,0.47896642747692,0.437010025514137,0,0.437010025514137,"044",0,0,"Not Target"
920,1,0.5,0,0.5,0.623705982876891,0,0.623705982876891,0.488291476734575,0,0.488291476734575,"049",0,0,"Not Target"
921,1,0.82,0,0.82,0.527943981028056,0,0.527943981028056,0.490739433332269,0,0.490739433332269,"049",0,0,"Not Target"
922,1,0.76,0,0.76,0.555878981445152,0,0.555878981445152,0.43138635892429,0,0.43138635892429,"043",0,0,"Not Target"
923,1,0.05,0,0.05,0.476350791999239,0,0.476350791999239,0.361639298730295,0,0.361639298730295,"036",0,0,"Not Target"
924,2,0.31,0,0.31,0.45593145551541,0,0.45593145551541,0.475325957910158,0,0.475325957910158,"048",0,0,"Target"
925,1,0.92,0,0.92,0.498662954290655,0,0.498662954290655,0.404117585903752,0,0.404117585903752,"040",0,0,"Not Target"
926,1,0.01,0,0.01,0.450372819784787,0,0.450372819784787,0.436960285269379,0,0.436960285269379,"044",0,0,"Not Target"
927,2,0.72,0,0.72,0.482664166576649,0,0.482664166576649,0.416683510453923,0,0.416683510453923,"042",0,0,"Target"
928,1,0.36,0,0.36,0.599415461792235,0,0.599415461792235,0.444032612955401,0,0.444032612955401,"044",0,0,"Not Target"
929,1,0.7,0,0.7,0.319906846895675,0,0.319906846895675,0.445274834903164,0,0.445274834903164,"045",0,0,"Not Target"
930,1,0.16,0,0.16,0.558146243244037,0,0.558146243244037,0.417798500518223,0,0.417798500518223,"042",0,0,"Not Target"
931,1,0.21,0,0.21,0.565780228620971,0,0.565780228620971,0.442472267607583,0,0.442472267607583,"044",0,0,"Not Target"
932,1,0.93,0,0.93,0.374658925803251,0,0.374658925803251,0.572857888599667,0,0.572857888599667,"057",0,0,"Not Target"
933,1,0.08,0,0.08,0.633320216908012,0,0.633320216908012,0.431191127019221,0,0.431191127019221,"043",0,0,"Not Target"
934,1,0.56,0,0.56,0.498172724933355,0,0.498172724933355,0.438599463269586,0,0.438599463269586,"044",0,0,"Not Target"
935,1,0.08,0,0.08,0.474384954231857,0,0.474384954231857,0.531384690650197,0,0.531384690650197,"053",0,0,"Not Target"
936,1,0.03,0,0.03,0.553191135645982,0,0.553191135645982,0.501404349297251,0,0.501404349297251,"050",0,0,"Not Target"
937,1,0.02,0,0.02,0.477918817422159,0,0.477918817422159,0.396459976845395,0,0.396459976845395,"040",0,0,"Not Target"
938,1,0.64,0,0.64,0.56675888105384,0,0.56675888105384,0.738672412138399,0,0.738672412138399,"074",0,0,"Not Target"
939,2,0.19,0,0.19,0.50666103991096,0,0.50666103991096,0.519097262853103,0,0.519097262853103,"052",0,0,"Target"
940,2,0.75,0,0.75,0.646040026428411,0,0.646040026428411,0.693505645266557,0,0.693505645266557,"069",0,0,"Target"
941,2,0.68,0,0.68,0.402658609596843,0,0.402658609596843,0.404511316370856,0,0.404511316370856,"040",0,0,"Target"
942,1,0.21,0,0.21,0.497193361042434,0,0.497193361042434,0.482291072169037,0,0.482291072169037,"048",0,0,"Not Target"
943,1,0.09,0,0.09,0.287845146897617,0,0.287845146897617,0.430507457646596,0,0.430507457646596,"043",0,0,"Not Target"
944,1,0.75,0,0.75,0.455265793525539,0,0.455265793525539,0.434402291518299,0,0.434402291518299,"043",0,0,"Not Target"
945,2,0.65,0,0.65,0.526834541795061,0,0.526834541795061,0.32586288810905,0,0.32586288810905,"033",0,0,"Target"
946,1,0.47,0,0.47,0.519255555751123,0,0.519255555751123,0.443201142931268,0,0.443201142931268,"044",0,0,"Not Target"
947,2,0.19,0,0.19,0.750186589800944,0,0.750186589800944,0.48806101521333,0,0.48806101521333,"049",0,0,"Target"
948,1,0.34,0,0.34,0.506821063224663,0,0.506821063224663,0.456219925016982,0,0.456219925016982,"046",0,0,"Not Target"
949,2,0.17,0,0.17,0.703215831168446,0,0.703215831168446,0.380665190739645,0,0.380665190739645,"038",0,0,"Target"
950,1,0.93,0,0.93,0.645669742363503,0,0.645669742363503,0.436890564010535,0,0.436890564010535,"044",0,0,"Not Target"
951,1,0.24,0,0.24,0.604620542670786,0,0.604620542670786,0.367270193193717,0,0.367270193193717,"037",0,0,"Not Target"
952,1,0.46,0,0.46,0.566458663873382,0,0.566458663873382,0.489340237800592,0,0.489340237800592,"049",0,0,"Not Target"
953,2,0.79,0,0.79,0.63233097919537,0,0.63233097919537,0.570775741749254,0,0.570775741749254,"057",0,0,"Target"
954,1,0.52,0,0.52,0.478731165604529,0,0.478731165604529,0.609769942150009,0,0.609769942150009,"061",0,0,"Not Target"
955,2,0.06,0,0.06,0.539440173479923,0,0.539440173479923,0.57581358249724,0,0.57581358249724,"058",0,0,"Target"
956,2,0.78,0,0.78,0.501929402335033,0,0.501929402335033,0.459187988205202,0,0.459187988205202,"046",0,0,"Target"
957,2,0.2,0,0.2,0.501692842830442,0,0.501692842830442,0.433598058754562,0,0.433598058754562,"043",0,0,"Target"
958,2,0.51,0,0.51,0.491232974625603,0,0.491232974625603,0.564479022758744,0,0.564479022758744,"056",0,0,"Target"
959,2,0.5,0,0.5,0.456654742788129,0,0.456654742788129,0.447461270605162,0,0.447461270605162,"045",0,0,"Target"
960,2,0.24,0,0.24,0.474975882489935,0,0.474975882489935,0.489477122231812,0,0.489477122231812,"049",0,0,"Target"
961,2,0.86,0,0.86,0.631527200266819,0,0.631527200266819,0.562304639650157,0,0.562304639650157,"056",0,0,"Target"
962,1,0.73,0,0.73,0.260000025159594,0,0.260000025159594,0.516792116101944,0,0.516792116101944,"052",0,0,"Not Target"
963,1,0.8,0,0.8,0.379914918295153,0,0.379914918295153,0.462859475340122,0,0.462859475340122,"046",0,0,"Not Target"
964,1,0.75,0,0.75,0.495310421370437,0,0.495310421370437,0.423813103100665,0,0.423813103100665,"042",0,0,"Not Target"
965,2,0.7,0,0.7,0.521938058560449,0,0.521938058560449,0.545695185450868,0,0.545695185450868,"055",0,0,"Target"
966,2,0.35,0,0.35,0.494512176125541,0,0.494512176125541,0.436180702684652,0,0.436180702684652,"044",0,0,"Target"
967,2,0.51,0,0.51,0.697980358572663,0,0.697980358572663,0.566721381141339,0,0.566721381141339,"057",0,0,"Target"
968,2,0.33,0,0.33,0.542238957733256,0,0.542238957733256,0.444592713336897,0,0.444592713336897,"044",0,0,"Target"
969,1,0.84,0,0.84,0.527909923194743,0,0.527909923194743,0.449430149571682,0,0.449430149571682,"045",0,0,"Not Target"
970,2,0.37,0,0.37,0.664582012775282,0,0.664582012775282,0.516247090671462,0,0.516247090671462,"052",0,0,"Target"
971,1,0.72,0,0.72,0.466524792750591,0,0.466524792750591,0.419641928161442,0,0.419641928161442,"042",0,0,"Not Target"
972,2,0.98,0,0.98,0.48287611926742,0,0.48287611926742,0.514435296664214,0,0.514435296664214,"051",0,0,"Target"
973,2,0.92,0,0.92,0.298459999417716,0,0.298459999417716,0.464081320334848,0,0.464081320334848,"046",0,0,"Target"
974,1,0.25,0,0.25,0.540506463728043,0,0.540506463728043,0.361706999718802,0,0.361706999718802,"036",0,0,"Not Target"
975,2,0.86,0,0.86,0.51601674914859,0,0.51601674914859,0.477999700824702,0,0.477999700824702,"048",0,0,"Target"
976,1,0.9,0,0.9,0.525800617374643,0,0.525800617374643,0.5226828860434,0,0.5226828860434,"052",0,0,"Not Target"
977,1,0.28,0,0.28,0.635011532966945,0,0.635011532966945,0.515153927089913,0,0.515153927089913,"052",0,0,"Not Target"
978,1,0.22,0,0.22,0.630664593713846,0,0.630664593713846,0.494771786130312,0,0.494771786130312,"049",0,0,"Not Target"
979,1,0.39,0,0.39,0.550683082150394,0,0.550683082150394,0.669520625587108,0,0.669520625587108,"067",0,0,"Not Target"
980,2,0.45,0,0.45,0.471274285312664,0,0.471274285312664,0.366613236030908,0,0.366613236030908,"037",0,0,"Target"
981,2,0.6,0,0.6,0.53954025876164,0,0.53954025876164,0.479714229867621,0,0.479714229867621,"048",0,0,"Target"
982,1,0.12,0,0.12,0.316877785073742,0,0.316877785073742,0.427349594820791,0,0.427349594820791,"043",0,0,"Not Target"
983,1,0.13,0,0.13,0.658301144371548,0,0.658301144371548,0.424100390105556,0,0.424100390105556,"042",0,0,"Not Target"
984,1,0.38,0,0.38,0.806548210107125,0,0.806548210107125,0.48295148379664,0,0.48295148379664,"048",0,0,"Not Target"
985,1,0.41,0,0.41,0.743531197338782,0,0.743531197338782,0.408723864202945,0,0.408723864202945,"041",0,0,"Not Target"
986,1,0.23,0,0.23,0.394627574694646,0,0.394627574694646,0.807544655266514,0,0.807544655266514,"081",0,0,"Not Target"
987,1,0.82,0,0.82,0.432960004000421,0,0.432960004000421,0.351222206789527,0,0.351222206789527,"035",0,0,"Not Target"
988,1,0.87,0,0.87,0.791416718674945,0,0.791416718674945,0.430758436400713,0,0.430758436400713,"043",0,0,"Not Target"
989,1,0.8,0,0.8,0.538260520611785,0,0.538260520611785,0.430366925816714,0,0.430366925816714,"043",0,0,"Not Target"
990,2,0.39,0,0.39,0.796819955609109,0,0.796819955609109,0.650465043943213,0,0.650465043943213,"065",0,0,"Target"
991,1,0.07,0,0.07,0.526661244868798,0,0.526661244868798,0.490760638090982,0,0.490760638090982,"049",0,0,"Not Target"
992,2,0.68,0,0.68,0.504563596998869,0,0.504563596998869,0.510471861856026,0,0.510471861856026,"051",0,0,"Target"
993,1,0.69,0,0.69,0.379541908250415,0,0.379541908250415,0.468638903585225,0,0.468638903585225,"047",0,0,"Not Target"
994,1,0.64,0,0.64,0.638235710818443,0,0.638235710818443,0.439516245185839,0,0.439516245185839,"044",0,0,"Not Target"
995,1,0.21,0,0.21,0.455478605618653,0,0.455478605618653,0.401029617185472,0,0.401029617185472,"040",0,0,"Not Target"
996,2,0.78,0,0.78,0.629278727106501,0,0.629278727106501,0.366794859573179,0,0.366794859573179,"037",0,0,"Target"
997,2,0.9,0,0.9,0.582721500974981,0,0.582721500974981,0.518352231338956,0,0.518352231338956,"052",0,0,"Target"
998,2,0.91,0,0.91,0.458447512026863,0,0.458447512026863,0.55840553059406,0,0.55840553059406,"056",0,0,"Target"
999,1,0.65,0,0.65,0.530525585045967,0,0.530525585045967,0.519707980179989,0,0.519707980179989,"052",0,0,"Not Target"
1000,1,0.53,0,0.53,0.434356727247179,0,0.434356727247179,0.396552821794957,0,0.396552821794957,"040",0,0,"Not Target"
